"Frequency","Amplitude","Phase","","a0 = 1.000000, alpha1 = 0.000000, alpha2 = 0.000000, b1 = 1.000000, b2 = 0.350000"
"0.000000","0.425532","0.000000"
"0.010101","0.425639","0.022955","","output[index] = input[index] * 1.000000 + input[index-1] * 0.000000 + input[index-1] * 0.000000 - output[index-1] * 1.000000 - output[index-2] * 0.350000"
"0.020202","0.425959","0.045905"
"0.030303","0.426494","0.068845","","Zeroes = -0.000000 + 0.000000i, 0.000000 + 0.000000i"
"0.040404","0.427243","0.091770"
"0.050505","0.428210","0.114675","","Poles = -0.500000 + -0.316228i, -0.500000 + 0.316228i"
"0.060606","0.429396","0.137554"
"0.070707","0.430802","0.160402"
"0.080808","0.432432","0.183214"
"0.090909","0.434290","0.205985"
"0.101010","0.436378","0.228710"
"0.111111","0.438702","0.251381"
"0.121212","0.441265","0.273995"
"0.131313","0.444074","0.296545"
"0.141414","0.447134","0.319024"
"0.151515","0.450451","0.341428"
"0.161616","0.454032","0.363748"
"0.171717","0.457886","0.385980"
"0.181818","0.462019","0.408115"
"0.191919","0.466443","0.430148"
"0.202020","0.471165","0.452070"
"0.212121","0.476197","0.473874"
"0.222222","0.481551","0.495551"
"0.232323","0.487237","0.517095"
"0.242424","0.493270","0.538495"
"0.252525","0.499664","0.559743"
"0.262626","0.506435","0.580829"
"0.272727","0.513598","0.601743"
"0.282828","0.521171","0.622475"
"0.292929","0.529174","0.643014"
"0.303030","0.537626","0.663347"
"0.313131","0.546551","0.683462"
"0.323232","0.555971","0.703347"
"0.333333","0.565912","0.722986"
"0.343434","0.576401","0.742367"
"0.353535","0.587468","0.761472"
"0.363636","0.599144","0.780285"
"0.373737","0.611464","0.798788"
"0.383838","0.624463","0.816963"
"0.393939","0.638181","0.834790"
"0.404040","0.652660","0.852245"
"0.414141","0.667946","0.869308"
"0.424242","0.684087","0.885952"
"0.434343","0.701137","0.902151"
"0.444444","0.719152","0.917877"
"0.454545","0.738192","0.933100"
"0.464646","0.758324","0.947785"
"0.474747","0.779618","0.961899"
"0.484848","0.802149","0.975402"
"0.494949","0.825998","0.988253"
"0.505050","0.851252","1.000409"
"0.515152","0.878005","1.011822"
"0.525253","0.906354","1.022439"
"0.535354","0.936407","1.032205"
"0.545455","0.968274","1.041060"
"0.555556","1.002074","1.048939"
"0.565657","1.037931","1.055772"
"0.575758","1.075974","1.061485"
"0.585859","1.116338","1.065995"
"0.595960","1.159159","1.069217"
"0.606061","1.204575","1.071058"
"0.616162","1.252722","1.071419"
"0.626263","1.303729","1.070195"
"0.636364","1.357717","1.067278"
"0.646465","1.414789","1.062551"
"0.656566","1.475022","1.055898"
"0.666667","1.538462","1.047198"
"0.676768","1.605104","1.036330"
"0.686869","1.674889","1.023179"
"0.696970","1.747678","1.007635"
"0.707071","1.823246","0.989601"
"0.717172","1.901254","0.968997"
"0.727273","1.981245","0.945769"
"0.737374","2.062624","0.919897"
"0.747475","2.144660","0.891397"
"0.757576","2.226484","0.860338"
"0.767677","2.307109","0.826841"
"0.777778","2.385462","0.791087"
"0.787879","2.460430","0.753315"
"0.797980","2.530919","0.713824"
"0.808081","2.595927","0.672960"
"0.818182","2.654604","0.631105"
"0.828283","2.706318","0.588666"
"0.838384","2.750696","0.546045"
"0.848485","2.787645","0.503633"
"0.858586","2.817346","0.461783"
"0.868687","2.840224","0.420800"
"0.878788","2.856905","0.380928"
"0.888889","2.868156","0.342350"
"0.898990","2.874831","0.305180"
"0.909091","2.877815","0.269471"
"0.919192","2.877974","0.235219"
"0.929293","2.876127","0.202369"
"0.939394","2.873017","0.170824"
"0.949495","2.869293","0.140453"
"0.959596","2.865505","0.111097"
"0.969697","2.862102","0.082574"
"0.979798","2.859427","0.054690"
"0.989899","2.857726","0.027236"
"1.000000","2.857143","-0.000000"
